Date,"Number of daily births in Quebec, Jan. 01, 1977 to Dec. 31, 1990",Year,Year fraction,Standard time,Day of week,Weekend,Easter sunday,Easter Friday,Easter Saturday,Easter Monday,Easter,Victoria day,Labour day,Thanksgiving day,Floating holiday
1987-11-17,234,1987,0.8761122519,1987.8761122519,3,0,0,0,0,0,0,0,0,0,
1987-11-18,226,1987,0.8788501027,1987.8788501027,4,0,0,0,0,0,0,0,0,0,
1987-11-19,250,1987,0.8815879535,1987.8815879535,5,0,0,0,0,0,0,0,0,0,
1987-11-20,232,1987,0.8843258042,1987.8843258043,6,0,0,0,0,0,0,0,0,0,
1987-11-21,182,1987,0.887063655,1987.887063655,7,1,0,0,0,0,0,0,0,0,
1987-11-22,165,1987,0.8898015058,1987.8898015058,1,1,0,0,0,0,0,0,0,0,
1987-11-23,230,1987,0.8925393566,1987.8925393566,2,0,0,0,0,0,0,0,0,0,
1987-11-24,230,1987,0.8952772074,1987.8952772074,3,0,0,0,0,0,0,0,0,0,
1987-11-25,209,1987,0.8980150582,1987.8980150582,4,0,0,0,0,0,0,0,0,0,
1987-11-26,255,1987,0.900752909,1987.900752909,5,0,0,0,0,0,0,0,0,0,
1987-11-27,239,1987,0.9034907598,1987.9034907598,6,0,0,0,0,0,0,0,0,0,
1987-11-28,170,1987,0.9062286105,1987.9062286105,7,1,0,0,0,0,0,0,0,0,
1987-11-29,165,1987,0.9089664613,1987.9089664613,1,1,0,0,0,0,0,0,0,0,
1987-11-30,244,1987,0.9117043121,1987.9117043121,2,0,0,0,0,0,0,0,0,0,
1987-12-01,255,1987,0.9144421629,1987.9144421629,3,0,0,0,0,0,0,0,0,0,
1987-12-02,263,1987,0.9171800137,1987.9171800137,4,0,0,0,0,0,0,0,0,0,
1987-12-03,232,1987,0.9199178645,1987.9199178645,5,0,0,0,0,0,0,0,0,0,
1987-12-04,262,1987,0.9226557153,1987.9226557153,6,0,0,0,0,0,0,0,0,0,
1987-12-05,181,1987,0.9253935661,1987.9253935661,7,1,0,0,0,0,0,0,0,0,
1987-12-06,166,1987,0.9281314168,1987.9281314168,1,1,0,0,0,0,0,0,0,0,
1987-12-07,212,1987,0.9308692676,1987.9308692676,2,0,0,0,0,0,0,0,0,0,
1987-12-08,239,1987,0.9336071184,1987.9336071184,3,0,0,0,0,0,0,0,0,0,
1987-12-09,233,1987,0.9363449692,1987.9363449692,4,0,0,0,0,0,0,0,0,0,
1987-12-10,262,1987,0.93908282,1987.93908282,5,0,0,0,0,0,0,0,0,0,
1987-12-11,278,1987,0.9418206708,1987.9418206708,6,0,0,0,0,0,0,0,0,0,
1987-12-12,198,1987,0.9445585216,1987.9445585216,7,1,0,0,0,0,0,0,0,0,
1987-12-13,147,1987,0.9472963723,1987.9472963724,1,1,0,0,0,0,0,0,0,0,
1987-12-14,249,1987,0.9500342231,1987.9500342231,2,0,0,0,0,0,0,0,0,0,
1987-12-15,232,1987,0.9527720739,1987.9527720739,3,0,0,0,0,0,0,0,0,0,
1987-12-16,272,1987,0.9555099247,1987.9555099247,4,0,0,0,0,0,0,0,0,0,
1987-12-17,245,1987,0.9582477755,1987.9582477755,5,0,0,0,0,0,0,0,0,0,
1987-12-18,244,1987,0.9609856263,1987.9609856263,6,0,0,0,0,0,0,0,0,0,
1987-12-19,157,1987,0.9637234771,1987.9637234771,7,1,0,0,0,0,0,0,0,0,
1987-12-20,184,1987,0.9664613279,1987.9664613279,1,1,0,0,0,0,0,0,0,0,
1987-12-21,234,1987,0.9691991786,1987.9691991787,2,0,0,0,0,0,0,0,0,0,
1987-12-22,227,1987,0.9719370294,1987.9719370294,3,0,0,0,0,0,0,0,0,0,
1987-12-23,225,1987,0.9746748802,1987.9746748802,4,0,0,0,0,0,0,0,0,0,
1987-12-24,149,1987,0.977412731,1987.977412731,5,0,0,0,0,0,0,0,0,0,
1987-12-25,155,1987,0.9801505818,1987.9801505818,6,0,0,0,0,0,0,0,0,0,
1987-12-26,168,1987,0.9828884326,1987.9828884326,7,1,0,0,0,0,0,0,0,0,
1987-12-27,172,1987,0.9856262834,1987.9856262834,1,1,0,0,0,0,0,0,0,0,
1987-12-28,230,1987,0.9883641342,1987.9883641342,2,0,0,0,0,0,0,0,0,0,
1987-12-29,234,1987,0.9911019849,1987.991101985,3,0,0,0,0,0,0,0,0,0,
1987-12-30,247,1987,0.9938398357,1987.9938398357,4,0,0,0,0,0,0,0,0,0,
1987-12-31,194,1987,0.9965776865,1987.9965776865,5,0,0,0,0,0,0,0,0,0,
1988-01-01,166,1988,0,1988,6,0,0,0,0,0,0,0,0,0,
1988-01-02,136,1988,0.0027378508,1988.0027378508,7,1,0,0,0,0,0,0,0,0,
1988-01-03,168,1988,0.0054757016,1988.0054757016,1,1,0,0,0,0,0,0,0,0,
1988-01-04,243,1988,0.0082135524,1988.0082135524,2,0,0,0,0,0,0,0,0,0,
1988-01-05,235,1988,0.0109514031,1988.0109514032,3,0,0,0,0,0,0,0,0,0,
1988-01-06,261,1988,0.0136892539,1988.0136892539,4,0,0,0,0,0,0,0,0,0,
1988-01-07,238,1988,0.0164271047,1988.0164271047,5,0,0,0,0,0,0,0,0,0,
1988-01-08,245,1988,0.0191649555,1988.0191649555,6,0,0,0,0,0,0,0,0,0,
1988-01-09,158,1988,0.0219028063,1988.0219028063,7,1,0,0,0,0,0,0,0,0,
1988-01-10,157,1988,0.0246406571,1988.0246406571,1,1,0,0,0,0,0,0,0,0,
1988-01-11,210,1988,0.0273785079,1988.0273785079,2,0,0,0,0,0,0,0,0,0,
1988-01-12,261,1988,0.0301163587,1988.0301163587,3,0,0,0,0,0,0,0,0,0,
1988-01-13,268,1988,0.0328542094,1988.0328542095,4,0,0,0,0,0,0,0,0,0,
1988-01-14,248,1988,0.0355920602,1988.0355920602,5,0,0,0,0,0,0,0,0,0,
1988-01-15,237,1988,0.038329911,1988.038329911,6,0,0,0,0,0,0,0,0,0,
1988-01-16,190,1988,0.0410677618,1988.0410677618,7,1,0,0,0,0,0,0,0,0,
1988-01-17,169,1988,0.0438056126,1988.0438056126,1,1,0,0,0,0,0,0,0,0,
1988-01-18,256,1988,0.0465434634,1988.0465434634,2,0,0,0,0,0,0,0,0,0,
1988-01-19,232,1988,0.0492813142,1988.0492813142,3,0,0,0,0,0,0,0,0,0,
1988-01-20,246,1988,0.052019165,1988.052019165,4,0,0,0,0,0,0,0,0,0,
1988-01-21,239,1988,0.0547570157,1988.0547570158,5,0,0,0,0,0,0,0,0,0,
1988-01-22,258,1988,0.0574948665,1988.0574948665,6,0,0,0,0,0,0,0,0,0,
1988-01-23,138,1988,0.0602327173,1988.0602327173,7,1,0,0,0,0,0,0,0,0,
1988-01-24,159,1988,0.0629705681,1988.0629705681,1,1,0,0,0,0,0,0,0,0,
1988-01-25,228,1988,0.0657084189,1988.0657084189,2,0,0,0,0,0,0,0,0,0,
1988-01-26,218,1988,0.0684462697,1988.0684462697,3,0,0,0,0,0,0,0,0,0,
1988-01-27,210,1988,0.0711841205,1988.0711841205,4,0,0,0,0,0,0,0,0,0,
1988-01-28,213,1988,0.0739219713,1988.0739219713,5,0,0,0,0,0,0,0,0,0,
1988-01-29,246,1988,0.076659822,1988.076659822,6,0,0,0,0,0,0,0,0,0,
1988-01-30,141,1988,0.0793976728,1988.0793976728,7,1,0,0,0,0,0,0,0,0,
1988-01-31,187,1988,0.0821355236,1988.0821355236,1,1,0,0,0,0,0,0,0,0,
1988-02-01,231,1988,0.0848733744,1988.0848733744,2,0,0,0,0,0,0,0,0,0,
1988-02-02,237,1988,0.0876112252,1988.0876112252,3,0,0,0,0,0,0,0,0,0,
1988-02-03,258,1988,0.090349076,1988.090349076,4,0,0,0,0,0,0,0,0,0,
1988-02-04,252,1988,0.0930869268,1988.0930869268,5,0,0,0,0,0,0,0,0,0,
1988-02-05,231,1988,0.0958247775,1988.0958247776,6,0,0,0,0,0,0,0,0,0,
1988-02-06,181,1988,0.0985626283,1988.0985626283,7,1,0,0,0,0,0,0,0,0,
1988-02-07,178,1988,0.1013004791,1988.1013004791,1,1,0,0,0,0,0,0,0,0,
1988-02-08,264,1988,0.1040383299,1988.1040383299,2,0,0,0,0,0,0,0,0,0,
1988-02-09,251,1988,0.1067761807,1988.1067761807,3,0,0,0,0,0,0,0,0,0,
1988-02-10,240,1988,0.1095140315,1988.1095140315,4,0,0,0,0,0,0,0,0,0,
1988-02-11,245,1988,0.1122518823,1988.1122518823,5,0,0,0,0,0,0,0,0,0,
1988-02-12,232,1988,0.1149897331,1988.1149897331,6,0,0,0,0,0,0,0,0,0,
1988-02-13,175,1988,0.1177275838,1988.1177275839,7,1,0,0,0,0,0,0,0,0,
1988-02-14,172,1988,0.1204654346,1988.1204654346,1,1,0,0,0,0,0,0,0,0,
1988-02-15,223,1988,0.1232032854,1988.1232032854,2,0,0,0,0,0,0,0,0,0,
1988-02-16,232,1988,0.1259411362,1988.1259411362,3,0,0,0,0,0,0,0,0,0,
1988-02-17,256,1988,0.128678987,1988.128678987,4,0,0,0,0,0,0,0,0,0,
1988-02-18,241,1988,0.1314168378,1988.1314168378,5,0,0,0,0,0,0,0,0,0,
1988-02-19,249,1988,0.1341546886,1988.1341546886,6,0,0,0,0,0,0,0,0,0,
1988-02-20,206,1988,0.1368925394,1988.1368925394,7,1,0,0,0,0,0,0,0,0,
1988-02-21,178,1988,0.1396303901,1988.1396303902,1,1,0,0,0,0,0,0,0,0,
1988-02-22,253,1988,0.1423682409,1988.1423682409,2,0,0,0,0,0,0,0,0,0,
1988-02-23,260,1988,0.1451060917,1988.1451060917,3,0,0,0,0,0,0,0,0,0,
1988-02-24,246,1988,0.1478439425,1988.1478439425,4,0,0,0,0,0,0,0,0,0,
1988-02-25,252,1988,0.1505817933,1988.1505817933,5,0,0,0,0,0,0,0,0,0,
1988-02-26,259,1988,0.1533196441,1988.1533196441,6,0,0,0,0,0,0,0,0,0,
1988-02-27,149,1988,0.1560574949,1988.1560574949,7,1,0,0,0,0,0,0,0,0,
1988-02-28,183,1988,0.1587953457,1988.1587953457,1,1,0,0,0,0,0,0,0,0,
1988-02-29,259,1988,0.1615331964,1988.1615331964,2,0,0,0,0,0,0,0,0,0,
1988-03-01,228,1988,0.1642710472,1988.1642710472,3,0,0,0,0,0,0,0,0,0,
1988-03-02,230,1988,0.167008898,1988.167008898,4,0,0,0,0,0,0,0,0,0,
1988-03-03,290,1988,0.1697467488,1988.1697467488,5,0,0,0,0,0,0,0,0,0,
1988-03-04,273,1988,0.1724845996,1988.1724845996,6,0,0,0,0,0,0,0,0,0,
1988-03-05,187,1988,0.1752224504,1988.1752224504,7,1,0,0,0,0,0,0,0,0,
1988-03-06,196,1988,0.1779603012,1988.1779603012,1,1,0,0,0,0,0,0,0,0,
1988-03-07,221,1988,0.180698152,1988.180698152,2,0,0,0,0,0,0,0,0,0,
1988-03-08,257,1988,0.1834360027,1988.1834360027,3,0,0,0,0,0,0,0,0,0,
1988-03-09,276,1988,0.1861738535,1988.1861738535,4,0,0,0,0,0,0,0,0,0,
1988-03-10,239,1988,0.1889117043,1988.1889117043,5,0,0,0,0,0,0,0,0,0,
1988-03-11,264,1988,0.1916495551,1988.1916495551,6,0,0,0,0,0,0,0,0,0,
1988-03-12,181,1988,0.1943874059,1988.1943874059,7,1,0,0,0,0,0,0,0,0,
1988-03-13,165,1988,0.1971252567,1988.1971252567,1,1,0,0,0,0,0,0,0,0,
1988-03-14,240,1988,0.1998631075,1988.1998631075,2,0,0,0,0,0,0,0,0,0,
1988-03-15,281,1988,0.2026009582,1988.2026009583,3,0,0,0,0,0,0,0,0,0,
1988-03-16,243,1988,0.205338809,1988.205338809,4,0,0,0,0,0,0,0,0,0,
1988-03-17,299,1988,0.2080766598,1988.2080766598,5,0,0,0,0,0,0,0,0,0,
1988-03-18,266,1988,0.2108145106,1988.2108145106,6,0,0,0,0,0,0,0,0,0,
1988-03-19,195,1988,0.2135523614,1988.2135523614,7,1,0,0,0,0,0,0,0,0,
1988-03-20,212,1988,0.2162902122,1988.2162902122,1,1,0,0,0,0,0,0,0,0,
1988-03-21,229,1988,0.219028063,1988.219028063,2,0,0,0,0,0,0,0,0,0,
1988-03-22,279,1988,0.2217659138,1988.2217659138,3,0,0,0,0,0,0,0,0,0,
1988-03-23,266,1988,0.2245037645,1988.2245037646,4,0,0,0,0,0,0,0,0,0,
1988-03-24,272,1988,0.2272416153,1988.2272416153,5,0,0,0,0,0,0,0,0,0,
1988-03-25,291,1988,0.2299794661,1988.2299794661,6,0,0,0,0,0,0,0,0,0,
1988-03-26,190,1988,0.2327173169,1988.2327173169,7,1,0,0,0,0,0,0,0,0,
1988-03-27,192,1988,0.2354551677,1988.2354551677,1,1,0,0,0,0,0,0,0,0,
1988-03-28,270,1988,0.2381930185,1988.2381930185,2,0,0,0,0,0,0,0,0,0,
1988-03-29,252,1988,0.2409308693,1988.2409308693,3,0,0,0,0,0,0,0,0,0,
1988-03-30,257,1988,0.2436687201,1988.2436687201,4,0,0,0,0,0,0,0,0,0,
1988-03-31,301,1988,0.2464065708,1988.2464065709,5,0,0,0,0,0,0,0,0,0,
1988-04-01,230,1988,0.2491444216,1988.2491444216,6,0,0,1,0,0,1,0,0,0,
1988-04-02,200,1988,0.2518822724,1988.2518822724,7,1,0,0,1,0,1,0,0,0,
1988-04-03,181,1988,0.2546201232,1988.2546201232,1,1,1,0,0,0,1,0,0,0,
1988-04-04,215,1988,0.257357974,1988.257357974,2,0,0,0,0,1,1,0,0,0,
1988-04-05,279,1988,0.2600958248,1988.2600958248,3,0,0,0,0,0,0,0,0,0,
1988-04-06,264,1988,0.2628336756,1988.2628336756,4,0,0,0,0,0,0,0,0,0,
1988-04-07,281,1988,0.2655715264,1988.2655715264,5,0,0,0,0,0,0,0,0,0,
1988-04-08,262,1988,0.2683093771,1988.2683093771,6,0,0,0,0,0,0,0,0,0,
1988-04-09,189,1988,0.2710472279,1988.2710472279,7,1,0,0,0,0,0,0,0,0,
1988-04-10,217,1988,0.2737850787,1988.2737850787,1,1,0,0,0,0,0,0,0,0,
1988-04-11,258,1988,0.2765229295,1988.2765229295,2,0,0,0,0,0,0,0,0,0,
1988-04-12,265,1988,0.2792607803,1988.2792607803,3,0,0,0,0,0,0,0,0,0,
1988-04-13,258,1988,0.2819986311,1988.2819986311,4,0,0,0,0,0,0,0,0,0,
1988-04-14,268,1988,0.2847364819,1988.2847364819,5,0,0,0,0,0,0,0,0,0,
1988-04-15,290,1988,0.2874743326,1988.2874743327,6,0,0,0,0,0,0,0,0,0,
1988-04-16,220,1988,0.2902121834,1988.2902121834,7,1,0,0,0,0,0,0,0,0,
1988-04-17,167,1988,0.2929500342,1988.2929500342,1,1,0,0,0,0,0,0,0,0,
1988-04-18,281,1988,0.295687885,1988.295687885,2,0,0,0,0,0,0,0,0,0,
1988-04-19,263,1988,0.2984257358,1988.2984257358,3,0,0,0,0,0,0,0,0,0,
1988-04-20,285,1988,0.3011635866,1988.3011635866,4,0,0,0,0,0,0,0,0,0,
1988-04-21,268,1988,0.3039014374,1988.3039014374,5,0,0,0,0,0,0,0,0,0,
1988-04-22,256,1988,0.3066392882,1988.3066392882,6,0,0,0,0,0,0,0,0,0,
1988-04-23,188,1988,0.3093771389,1988.309377139,7,1,0,0,0,0,0,0,0,0,
1988-04-24,195,1988,0.3121149897,1988.3121149897,1,1,0,0,0,0,0,0,0,0,
1988-04-25,291,1988,0.3148528405,1988.3148528405,2,0,0,0,0,0,0,0,0,0,
1988-04-26,276,1988,0.3175906913,1988.3175906913,3,0,0,0,0,0,0,0,0,0,
1988-04-27,266,1988,0.3203285421,1988.3203285421,4,0,0,0,0,0,0,0,0,0,
1988-04-28,276,1988,0.3230663929,1988.3230663929,5,0,0,0,0,0,0,0,0,0,
1988-04-29,266,1988,0.3258042437,1988.3258042437,6,0,0,0,0,0,0,0,0,0,
1988-04-30,176,1988,0.3285420945,1988.3285420945,7,1,0,0,0,0,0,0,0,0,
1988-05-01,185,1988,0.3312799452,1988.3312799453,1,1,0,0,0,0,0,0,0,0,
1988-05-02,260,1988,0.334017796,1988.334017796,2,0,0,0,0,0,0,0,0,0,
1988-05-03,277,1988,0.3367556468,1988.3367556468,3,0,0,0,0,0,0,0,0,0,
1988-05-04,268,1988,0.3394934976,1988.3394934976,4,0,0,0,0,0,0,0,0,0,
1988-05-05,280,1988,0.3422313484,1988.3422313484,5,0,0,0,0,0,0,0,0,0,
1988-05-06,293,1988,0.3449691992,1988.3449691992,6,0,0,0,0,0,0,0,0,0,
1988-05-07,191,1988,0.34770705,1988.34770705,7,1,0,0,0,0,0,0,0,0,
1988-05-08,187,1988,0.3504449008,1988.3504449008,1,1,0,0,0,0,0,0,0,0,
1988-05-09,267,1988,0.3531827515,1988.3531827515,2,0,0,0,0,0,0,0,0,0,
1988-05-10,284,1988,0.3559206023,1988.3559206023,3,0,0,0,0,0,0,0,0,0,
1988-05-11,267,1988,0.3586584531,1988.3586584531,4,0,0,0,0,0,0,0,0,0,
1988-05-12,275,1988,0.3613963039,1988.3613963039,5,0,0,0,0,0,0,0,0,0,
1988-05-13,263,1988,0.3641341547,1988.3641341547,6,0,0,0,0,0,0,0,0,0,
1988-05-14,210,1988,0.3668720055,1988.3668720055,7,1,0,0,0,0,0,0,0,0,
1988-05-15,191,1988,0.3696098563,1988.3696098563,1,1,0,0,0,0,0,0,0,0,
1988-05-16,281,1988,0.372347707,1988.3723477071,2,0,0,0,0,0,0,0,0,0,
1988-05-17,285,1988,0.3750855578,1988.3750855578,3,0,0,0,0,0,0,0,0,0,
1988-05-18,233,1988,0.3778234086,1988.3778234086,4,0,0,0,0,0,0,0,0,0,
1988-05-19,218,1988,0.3805612594,1988.3805612594,5,0,0,0,0,0,0,0,0,0,
1988-05-20,294,1988,0.3832991102,1988.3832991102,6,0,0,0,0,0,0,0,0,0,
1988-05-21,177,1988,0.386036961,1988.386036961,7,1,0,0,0,0,0,0,0,0,
1988-05-22,192,1988,0.3887748118,1988.3887748118,1,1,0,0,0,0,0,0,0,0,
1988-05-23,235,1988,0.3915126626,1988.3915126626,2,0,0,0,0,0,0,1,0,0,
1988-05-24,249,1988,0.3942505133,1988.3942505134,3,0,0,0,0,0,0,0,0,0,
1988-05-25,314,1988,0.3969883641,1988.3969883641,4,0,0,0,0,0,0,0,0,0,
1988-05-26,289,1988,0.3997262149,1988.3997262149,5,0,0,0,0,0,0,0,0,0,
1988-05-27,305,1988,0.4024640657,1988.4024640657,6,0,0,0,0,0,0,0,0,0,
1988-05-28,206,1988,0.4052019165,1988.4052019165,7,1,0,0,0,0,0,0,0,0,
1988-05-29,196,1988,0.4079397673,1988.4079397673,1,1,0,0,0,0,0,0,0,0,
1988-05-30,257,1988,0.4106776181,1988.4106776181,2,0,0,0,0,0,0,0,0,0,
1988-05-31,261,1988,0.4134154689,1988.4134154689,3,0,0,0,0,0,0,0,0,0,
1988-06-01,249,1988,0.4161533196,1988.4161533197,4,0,0,0,0,0,0,0,0,0,
1988-06-02,283,1988,0.4188911704,1988.4188911704,5,0,0,0,0,0,0,0,0,0,
1988-06-03,246,1988,0.4216290212,1988.4216290212,6,0,0,0,0,0,0,0,0,0,
1988-06-04,205,1988,0.424366872,1988.424366872,7,1,0,0,0,0,0,0,0,0,
1988-06-05,208,1988,0.4271047228,1988.4271047228,1,1,0,0,0,0,0,0,0,0,
1988-06-06,258,1988,0.4298425736,1988.4298425736,2,0,0,0,0,0,0,0,0,0,
1988-06-07,263,1988,0.4325804244,1988.4325804244,3,0,0,0,0,0,0,0,0,0,
1988-06-08,261,1988,0.4353182752,1988.4353182752,4,0,0,0,0,0,0,0,0,0,
1988-06-09,274,1988,0.4380561259,1988.438056126,5,0,0,0,0,0,0,0,0,0,
1988-06-10,291,1988,0.4407939767,1988.4407939767,6,0,0,0,0,0,0,0,0,0,
1988-06-11,184,1988,0.4435318275,1988.4435318275,7,1,0,0,0,0,0,0,0,0,
1988-06-12,188,1988,0.4462696783,1988.4462696783,1,1,0,0,0,0,0,0,0,0,
1988-06-13,267,1988,0.4490075291,1988.4490075291,2,0,0,0,0,0,0,0,0,0,
1988-06-14,282,1988,0.4517453799,1988.4517453799,3,0,0,0,0,0,0,0,0,0,
1988-06-15,276,1988,0.4544832307,1988.4544832307,4,0,0,0,0,0,0,0,0,0,
1988-06-16,285,1988,0.4572210815,1988.4572210815,5,0,0,0,0,0,0,0,0,0,
1988-06-17,299,1988,0.4599589322,1988.4599589322,6,0,0,0,0,0,0,0,0,0,
1988-06-18,178,1988,0.462696783,1988.462696783,7,1,0,0,0,0,0,0,0,0,
1988-06-19,194,1988,0.4654346338,1988.4654346338,1,1,0,0,0,0,0,0,0,0,
1988-06-20,295,1988,0.4681724846,1988.4681724846,2,0,0,0,0,0,0,0,0,0,
1988-06-21,270,1988,0.4709103354,1988.4709103354,3,0,0,0,0,0,0,0,0,0,
1988-06-22,295,1988,0.4736481862,1988.4736481862,4,0,0,0,0,0,0,0,0,0,
1988-06-23,263,1988,0.476386037,1988.476386037,5,0,0,0,0,0,0,0,0,0,
1988-06-24,230,1988,0.4791238877,1988.4791238878,6,0,0,0,0,0,0,0,0,0,
1988-06-25,189,1988,0.4818617385,1988.4818617385,7,1,0,0,0,0,0,0,0,0,
1988-06-26,197,1988,0.4845995893,1988.4845995893,1,1,0,0,0,0,0,0,0,0,
1988-06-27,258,1988,0.4873374401,1988.4873374401,2,0,0,0,0,0,0,0,0,0,
1988-06-28,282,1988,0.4900752909,1988.4900752909,3,0,0,0,0,0,0,0,0,0,
1988-06-29,239,1988,0.4928131417,1988.4928131417,4,0,0,0,0,0,0,0,0,0,
1988-06-30,291,1988,0.4955509925,1988.4955509925,5,0,0,0,0,0,0,0,0,0,
1988-07-01,221,1988,0.4982888433,1988.4982888433,6,0,0,0,0,0,0,0,0,0,
1988-07-02,172,1988,0.501026694,1988.5010266941,7,1,0,0,0,0,0,0,0,0,
1988-07-03,207,1988,0.5037645448,1988.5037645448,1,1,0,0,0,0,0,0,0,0,
1988-07-04,277,1988,0.5065023956,1988.5065023956,2,0,0,0,0,0,0,0,0,0,
1988-07-05,243,1988,0.5092402464,1988.5092402464,3,0,0,0,0,0,0,0,0,0,
1988-07-06,299,1988,0.5119780972,1988.5119780972,4,0,0,0,0,0,0,0,0,0,
1988-07-07,308,1988,0.514715948,1988.514715948,5,0,0,0,0,0,0,0,0,0,
1988-07-08,278,1988,0.5174537988,1988.5174537988,6,0,0,0,0,0,0,0,0,0,
1988-07-09,218,1988,0.5201916496,1988.5201916496,7,1,0,0,0,0,0,0,0,0,
1988-07-10,206,1988,0.5229295003,1988.5229295004,1,1,0,0,0,0,0,0,0,0,
1988-07-11,287,1988,0.5256673511,1988.5256673511,2,0,0,0,0,0,0,0,0,0,
1988-07-12,294,1988,0.5284052019,1988.5284052019,3,0,0,0,0,0,0,0,0,0,
1988-07-13,236,1988,0.5311430527,1988.5311430527,4,0,0,0,0,0,0,0,0,0,
1988-07-14,294,1988,0.5338809035,1988.5338809035,5,0,0,0,0,0,0,0,0,0,
1988-07-15,281,1988,0.5366187543,1988.5366187543,6,0,0,0,0,0,0,0,0,0,
1988-07-16,156,1988,0.5393566051,1988.5393566051,7,1,0,0,0,0,0,0,0,0,
1988-07-17,171,1988,0.5420944559,1988.5420944559,1,1,0,0,0,0,0,0,0,0,
1988-07-18,259,1988,0.5448323066,1988.5448323066,2,0,0,0,0,0,0,0,0,0,
1988-07-19,275,1988,0.5475701574,1988.5475701574,3,0,0,0,0,0,0,0,0,0,
1988-07-20,237,1988,0.5503080082,1988.5503080082,4,0,0,0,0,0,0,0,0,0,
1988-07-21,261,1988,0.553045859,1988.553045859,5,0,0,0,0,0,0,0,0,0,
1988-07-22,291,1988,0.5557837098,1988.5557837098,6,0,0,0,0,0,0,0,0,0,
1988-07-23,193,1988,0.5585215606,1988.5585215606,7,1,0,0,0,0,0,0,0,0,
1988-07-24,158,1988,0.5612594114,1988.5612594114,1,1,0,0,0,0,0,0,0,0,
1988-07-25,258,1988,0.5639972621,1988.5639972622,2,0,0,0,0,0,0,0,0,0,
1988-07-26,241,1988,0.5667351129,1988.5667351129,3,0,0,0,0,0,0,0,0,0,
1988-07-27,239,1988,0.5694729637,1988.5694729637,4,0,0,0,0,0,0,0,0,0,
1988-07-28,269,1988,0.5722108145,1988.5722108145,5,0,0,0,0,0,0,0,0,0,
1988-07-29,278,1988,0.5749486653,1988.5749486653,6,0,0,0,0,0,0,0,0,0,
1988-07-30,183,1988,0.5776865161,1988.5776865161,7,1,0,0,0,0,0,0,0,0,
1988-07-31,185,1988,0.5804243669,1988.5804243669,1,1,0,0,0,0,0,0,0,0,
1988-08-01,226,1988,0.5831622177,1988.5831622177,2,0,0,0,0,0,0,0,0,0,
1988-08-02,260,1988,0.5859000684,1988.5859000685,3,0,0,0,0,0,0,0,0,0,
1988-08-03,256,1988,0.5886379192,1988.5886379192,4,0,0,0,0,0,0,0,0,0,
1988-08-04,255,1988,0.59137577,1988.59137577,5,0,0,0,0,0,0,0,0,0,
1988-08-05,261,1988,0.5941136208,1988.5941136208,6,0,0,0,0,0,0,0,0,0,
1988-08-06,190,1988,0.5968514716,1988.5968514716,7,1,0,0,0,0,0,0,0,0,
1988-08-07,197,1988,0.5995893224,1988.5995893224,1,1,0,0,0,0,0,0,0,0,
1988-08-08,274,1988,0.6023271732,1988.6023271732,2,0,0,0,0,0,0,0,0,0,
1988-08-09,236,1988,0.605065024,1988.605065024,3,0,0,0,0,0,0,0,0,0,
1988-08-10,251,1988,0.6078028747,1988.6078028748,4,0,0,0,0,0,0,0,0,0,
1988-08-11,265,1988,0.6105407255,1988.6105407255,5,0,0,0,0,0,0,0,0,0,
1988-08-12,271,1988,0.6132785763,1988.6132785763,6,0,0,0,0,0,0,0,0,0,
1988-08-13,190,1988,0.6160164271,1988.6160164271,7,1,0,0,0,0,0,0,0,0,
1988-08-14,190,1988,0.6187542779,1988.6187542779,1,1,0,0,0,0,0,0,0,0,
1988-08-15,246,1988,0.6214921287,1988.6214921287,2,0,0,0,0,0,0,0,0,0,
1988-08-16,267,1988,0.6242299795,1988.6242299795,3,0,0,0,0,0,0,0,0,0,
1988-08-17,269,1988,0.6269678303,1988.6269678303,4,0,0,0,0,0,0,0,0,0,
1988-08-18,288,1988,0.629705681,1988.629705681,5,0,0,0,0,0,0,0,0,0,
1988-08-19,260,1988,0.6324435318,1988.6324435318,6,0,0,0,0,0,0,0,0,0,
1988-08-20,198,1988,0.6351813826,1988.6351813826,7,1,0,0,0,0,0,0,0,0,
1988-08-21,198,1988,0.6379192334,1988.6379192334,1,1,0,0,0,0,0,0,0,0,
1988-08-22,221,1988,0.6406570842,1988.6406570842,2,0,0,0,0,0,0,0,0,0,
1988-08-23,288,1988,0.643394935,1988.643394935,3,0,0,0,0,0,0,0,0,0,
1988-08-24,275,1988,0.6461327858,1988.6461327858,4,0,0,0,0,0,0,0,0,0,
1988-08-25,234,1988,0.6488706366,1988.6488706366,5,0,0,0,0,0,0,0,0,0,
1988-08-26,271,1988,0.6516084873,1988.6516084873,6,0,0,0,0,0,0,0,0,0,
1988-08-27,202,1988,0.6543463381,1988.6543463381,7,1,0,0,0,0,0,0,0,0,
1988-08-28,192,1988,0.6570841889,1988.6570841889,1,1,0,0,0,0,0,0,0,0,
1988-08-29,246,1988,0.6598220397,1988.6598220397,2,0,0,0,0,0,0,0,0,0,
1988-08-30,239,1988,0.6625598905,1988.6625598905,3,0,0,0,0,0,0,0,0,0,
1988-08-31,224,1988,0.6652977413,1988.6652977413,4,0,0,0,0,0,0,0,0,0,
1988-09-01,242,1988,0.6680355921,1988.6680355921,5,0,0,0,0,0,0,0,0,0,
